"","id","weights"
"1",2,0.0697867188251873
"2",3,0.101249028848604
"3",4,0.0689298146377459
"4",5,0.0841042893187553
"5",6,0.0731202939576919
"6",7,0.0731202939576919
"7",8,0.115838926376451
"8",9,0.0966330566404613
"9",10,0.0522862478903679
"10",11,0.115838926376451
"11",12,0.0697867188251873
"12",13,0.101249028848604
"13",14,0.0522862478903679
"14",15,0.101249028848604
"15",16,0.0522862478903679
"16",17,0.101249028848604
"17",18,0.0689298146377459
"18",19,0.0731202939576919
"19",20,0.0689298146377459
"20",21,0.0731202939576919
"21",22,0.0522862478903679
"22",23,0.0954465089380554
"23",24,0.0499025028819007
"24",25,0.0522862478903679
"25",26,0.0954465089380554
"26",27,0.0697867188251873
"27",28,0.0522862478903679
"28",29,0.101249028848604
"29",30,0.0492897550066148
"30",31,0.0522862478903679
"31",32,0.0522862478903679
"32",33,0.0522862478903679
"33",34,0.0522862478903679
"34",35,0.0789396240285666
"35",36,0.101249028848604
"36",37,0.0731202939576919
"37",38,0.0492897550066148
"38",39,0.0731202939576919
"39",40,0.0522862478903679
"40",41,0.0492897550066148
"41",42,0.0954465089380554
"42",43,0.0789396240285666
"43",44,0.0689298146377459
"44",45,0.0522862478903679
"45",46,0.0522862478903679
"46",47,0.0954465089380554
"47",48,0.101249028848604
"48",49,0.101249028848604
"49",50,0.101249028848604
"50",51,0.101249028848604
"51",52,0.160401143973339
"52",53,0.0689298146377459
"53",54,0.0522862478903679
"54",55,0.101249028848604
"55",56,0.0522862478903679
"56",57,0.115838926376451
"57",58,0.0966330566404613
"58",59,0.101249028848604
"59",60,0.0731202939576919
"60",61,0.101249028848604
"61",62,0.101249028848604
"62",63,0.0731202939576919
"63",64,0.0731202939576919
"64",65,0.160401143973339
"65",66,0.101249028848604
"66",67,0.0731202939576919
"67",68,0.0522862478903679
"68",69,0.0789396240285666
"69",70,0.0492897550066148
"70",71,0.0697867188251873
"71",72,0.0522862478903679
"72",73,0.0522862478903679
"73",74,0.0789396240285666
"74",75,0.101249028848604
"75",76,0.0789396240285666
"76",77,0.0522862478903679
"77",78,0.0492897550066148
"78",80,0.0522862478903679
"79",81,0.0731202939576919
"80",82,0.115838926376451
"81",83,0.0731202939576919
"82",84,0.101249028848604
"83",85,0.0522862478903679
"84",86,0.0697867188251873
"85",87,0.0522862478903679
"86",88,0.101249028848604
"87",89,0.0522862478903679
"88",90,0.0731202939576919
"89",91,0.0522862478903679
"90",92,0.0697867188251873
"91",93,0.0689298146377459
"92",94,0.0522862478903679
"93",95,0.101249028848604
"94",96,0.0731202939576919
"95",97,0.0522862478903679
"96",98,0.0689298146377459
"97",99,0.0697867188251873
"98",100,0.0789396240285666
"99",101,0.0697867188251873
"100",102,0.0841042893187553
"101",103,0.0789396240285666
"102",104,0.101249028848604
"103",105,0.0789396240285666
"104",106,0.0522862478903679
"105",107,0.0731202939576919
"106",108,0.0789396240285666
"107",109,0.0731202939576919
"108",110,0.0522862478903679
"109",111,0.0564474857379302
"110",112,0.0697867188251873
"111",113,0.0522862478903679
"112",115,0.0689298146377459
"113",116,0.0492897550066148
"114",117,0.0522862478903679
"115",118,0.101249028848604
"116",119,0.101249028848604
"117",120,0.101249028848604
"118",121,0.0697867188251873
"119",122,0.0522862478903679
"120",123,0.0492897550066148
"121",124,0.0492897550066148
"122",125,0.160401143973339
"123",126,0.0697867188251873
"124",127,0.0697867188251873
"125",128,0.101249028848604
"126",129,0.0789396240285666
"127",130,0.0731202939576919
"128",131,0.0522862478903679
