"","id","weights"
"1",1,0.0820949079484678
"2",2,0.11039410081092
"3",3,0.0820949079484678
"4",4,0.0524220101212202
"5",5,0.0820949079484678
"6",6,0.0824099799821761
"7",7,0.117112726661472
"8",8,0.116664978160983
"9",9,0.0808627574600968
"10",10,0.0811731006236484
"11",12,0.0524220101212202
"12",13,0.0808627574600968
"13",14,0.0820949079484678
"14",15,0.0824099799821761
"15",16,0.0522215888937968
"16",17,0.0522215888937968
"17",18,0.0522215888937968
"18",19,0.0811731006236484
"19",20,0.0820949079484678
"20",21,0.0820949079484678
"21",22,0.117112726661472
"22",23,0.0522215888937968
"23",24,0.0522215888937968
"24",25,0.0808627574600968
"25",26,0.11039410081092
"26",27,0.109972039139999
"27",28,0.0824099799821761
"28",29,0.0522215888937968
"29",30,0.0824099799821761
"30",31,0.0524220101212202
"31",32,0.0808627574600968
"32",33,0.0824099799821761
"33",34,0.0808627574600968
"34",35,0.0524220101212202
"35",36,0.116664978160983
"36",37,0.0524220101212202
"37",38,0.0808627574600968
"38",39,0.0524220101212202
"39",40,0.0811731006236484
"40",41,0.0824099799821761
"41",42,0.0524220101212202
"42",43,0.0524220101212202
"43",44,0.11039410081092
"44",45,0.0524220101212202
"45",46,0.0524220101212202
"46",47,0.0524220101212202
"47",48,0.0524220101212202
"48",49,0.0522215888937968
"49",50,0.0522215888937968
"50",51,0.0524220101212202
"51",52,0.0855431993156544
"52",53,0.11039410081092
"53",54,0.0522215888937968
"54",55,0.0820949079484678
"55",56,0.0820949079484678
"56",57,0.0524220101212202
"57",58,0.100094061466815
"58",59,0.0524220101212202
"59",60,0.11039410081092
"60",61,0.0808627574600968
"61",62,0.0808627574600968
"62",63,0.0522215888937968
"63",64,0.0820949079484678
"64",65,0.116664978160983
"65",66,0.0808627574600968
"66",67,0.0820949079484678
"67",68,0.0522215888937968
"68",69,0.0522215888937968
"69",70,0.0524220101212202
"70",71,0.116664978160983
"71",72,0.0524220101212202
"72",73,0.0808627574600968
"73",79,0.0522215888937968
"74",81,0.11039410081092
"75",82,0.0522215888937968
"76",84,0.0522215888937968
"77",92,0.0524220101212202
"78",93,0.0524220101212202
"79",94,0.0820949079484678
"80",95,0.0820949079484678
"81",96,0.0820949079484678
"82",105,0.0524220101212202
"83",109,0.0524220101212202
"84",118,0.0522215888937968
"85",377,0.109972039139999
"86",378,0.11039410081092
"87",379,0.11039410081092
"88",380,0.0808627574600968
"89",381,0.11039410081092
"90",382,0.0808627574600968
"91",383,0.0808627574600968
"92",384,0.0820949079484678
"93",385,0.0808627574600968
"94",386,0.11039410081092
"95",387,0.0524220101212202
"96",388,0.0811731006236484
"97",389,0.109972039139999
"98",390,0.109972039139999
"99",391,0.0522215888937968
"100",392,0.0808627574600968
"101",393,0.109972039139999
"102",394,0.0808627574600968
"103",395,0.0820949079484678
"104",396,0.117112726661472
"105",397,0.0820949079484678
"106",398,0.0522215888937968
"107",399,0.109972039139999
"108",400,0.0522215888937968
"109",401,0.0524220101212202
"110",402,0.0808627574600968
"111",403,0.0808627574600968
"112",404,0.0808627574600968
"113",405,0.0824099799821761
"114",406,0.0524220101212202
"115",407,0.0524220101212202
"116",408,0.109972039139999
"117",409,0.0808627574600968
"118",410,0.100094061466815
"119",411,0.11039410081092
"120",412,0.109972039139999
