"","id","weights"
"1","61254034754368",0.0472981826716529
"2","61254035390688",0.0379273824400373
"3","61254035393792",0.0495084864826752
"4","61254035697984",0.0472981826716529
"5","61254085672384",0.0499055995953557
"6","61254085976576",0.0495084864826752
"7","61254085982784",0.0348159538534383
"8","61254086594272",0.0499055995953557
"9","61254177550784",0.0348159538534383
"10","61254261653664",0.200834065574666
"11","61254262584864",0.0495084864826752
"12","61254345461664",0.0499055995953557
"13","61254345464768",0.0348159538534383
"14","61254346107296",0.0499055995953557
"15","61254347013664",0.0495084864826752
"16","61254347333376",0.0472981826716529
"17","61254347634464",0.0472981826716529
"18","61254395451584",0.0539329558156109
"19","61254396081696",0.0886381167284889
"20","61254397012896",0.0495084864826752
"21","61254447586368",0.0499055995953557
"22","61254448536192",0.17612767882994
"23","61254488562272",0.200834065574666
"24","61254489490368",0.0709660494547233
"25","61254705528768",0.0709660494547233
"26","61254791525088",0.0709660494547233
"27","61254798344576",0.0709660494547233
"28","61254841794368",0.0348159538534383
"29","61254882450560",0.0379273824400373
"30","61254884021184",0.0499055995953557
"31","61254966590688",0.0709660494547233
"32","61254967506368",0.0472981826716529
"33","61254967518784",0.0495084864826752
"34","61254968443776",0.26426143374177
"35","61254968741760",0.0332615973995491
"36","61255071186176",0.0332615973995491
"37","61255071189280",0.0709660494547233
"38","61255108756992",0.17612767882994
"39","61255109666464",0.0332615973995491
"40","61255110923584",0.0499055995953557
"41","61255234450368",0.0379273824400373
"42","61255234760768",0.0499055995953557
"43","61255234763872",0.0495084864826752
"44","61255277291776",0.0539329558156109
"45","61255277912576",0.0886381167284889
"46","61255278840672",0.0495084864826752
"47","61255317013664",0.126043911431391
"48","61255317656192",0.0379273824400373
"49","61255317659296",0.17612767882994
"50","61255317957280",0.17612767882994
"51","61255318872960",0.0472981826716529
"52","61255379717568",0.0348159538534383
"53","61255420376864",0.0332615973995491
"54","61255421317376",0.0499055995953557
"55","61255544872096",0.0539329558156109
"56","61255637678592",0.0495084864826752
"57","61255721483488",0.126043911431391
"58","61255723041696",0.0348159538534383
"59","61255773304768",0.0332615973995491
"60","61255814587968",0.0499055995953557
"61","61255815835776",0.0495084864826752
"62","61255816146176",0.0495084864826752
"63","61255854328480",0.200834065574666
"64","61255855868064",0.0348159538534383
"65","61255897781376",0.0472981826716529
"66","61255898107296",0.0709660494547233
"67","61255898718784",0.0499055995953557
"68","61255899646880",0.126043911431391
"69","61255899954176",0.0348159538534383
"70","61255948367264",0.0495084864826752
"71","61255949624384",0.0332615973995491
"72","61255949633696",0.0332615973995491
"73","61256000222688",0.0332615973995491
"74","61256001156992",0.17612767882994
"75","61256041813184",0.0709660494547233
"76","61256041816288",0.184358347700387
"77","61256124056768",0.184358347700387
"78","61256125605664",0.17612767882994
"79","61256208175168",0.0886381167284889
"80","61256259093184",0.0379273824400373
"81","61256312463360",0.0379273824400373
"82","61256351902784",0.0332615973995491
"83","61256352213184",0.0495084864826752
"84","61256434779584",0.0709660494547233
"85","61256435099296",0.0499055995953557
"86","61256435387968",0.0348159538534383
"87","61256517972992",0.0495084864826752
"88","61256518283392",0.0709660494547233
"89","61256518578272",0.0495084864826752
"90","61256519835392",0.26426143374177
"91","61256567630784",0.0709660494547233
"92","61256567925664",0.126043911431391
"93","61256568878592",0.0499055995953557
"94","61256569167264",0.0539329558156109
"95","61256651426368",0.0332615973995491
"96","61256651733664",0.0332615973995491
"97","61256652683488",0.0539329558156109
"98","61256652981472",0.469358869561016
"99","61256660732160",0.26426143374177
"100","61256661365376",0.0348159538534383
"101","61256661377792",0.0495084864826752
"102","61256744859872",0.126043911431391
"103","61256744869184",0.0709660494547233
"104","61256745800384",0.0495084864826752
"105","61256746092160",0.0379273824400373
"106","61256746113888",0.200834065574666
"107","61256869345792",0.0793021411578113
"108","61256869656192",0.0472981826716529
"109","61256871205088",0.200834065574666
"110","61256879570368",0.0348159538534383
"111","61256880504672",0.0539329558156109
"112","61256963378368",0.469358869561016
"113","61256972088192",0.0332615973995491
"114","61256972395488",0.0539329558156109
"115","61257014609888",0.0348159538534383
"116","61257015528672",0.0472981826716529
"117","61257056507680",0.184358347700387
"118","61257057451296",0.0539329558156109
"119","61257057761696",0.126043911431391
"120","61257095934688",0.0709660494547233
"121","61257098110592",0.0499055995953557
"122","61285074760576",0.0348159538534383
"123","61285075070976",0.0332615973995491
"124","61285075387584",0.0472981826716529
"125","61285076300160",0.0348159538534383
"126","61285076303264",0.126043911431391
"127","61285125036064",0.0886381167284889
"128","61285126286976",0.0332615973995491
"129","61285208555392",0.0709660494547233
"130","61285208868896",0.0499055995953557
"131","61285209787680",0.469358869561016
"132","61285218795488",0.184358347700387
"133","61285301343264",0.0539329558156109
"134","61285301653664",0.26426143374177
"135","61285302597280",0.0499055995953557
"136","61285302907680",0.0886381167284889
"137","61285303534688",0.0499055995953557
"138","61285377093280",0.469358869561016
"139","61285377102592",0.469358869561016
"140","61285387032288",0.0539329558156109
"141","61285387960384",0.0499055995953557
"142","61285436988064",0.0348159538534383
"143","61285437313984",0.0348159538534383
"144","61285487902976",0.0472981826716529
"145","61285488827968",0.0332615973995491
"146","61285489458080",0.0332615973995491
"147","61285611764992",0.0539329558156109
"148","61285613304576",0.0495084864826752
"149","61285614232672",0.0348159538534383
"150","61285614241984",0.17612767882994
"151","61285745522560",0.26426143374177
"152","61285745534976",0.26426143374177
"153","61285745538080",0.126043911431391
"154","61285745845376",0.0495084864826752
"155","61285746469280",0.0348159538534383
"156","61285829352288",0.0495084864826752
"157","61285829662688",0.0539329558156109
"158","61285831841696",0.0709660494547233
"159","61285838977792",0.0332615973995491
"160","61285922760960",0.469358869561016
"161","61285923096192",0.0495084864826752
"162","61285923695264",0.0499055995953557
"163","61285924322272",0.0472981826716529
"164","61285924325376",0.0332615973995491
"165","61286007512576",0.0709660494547233
"166","61286008449984",0.0709660494547233
"167","61286109317568",0.0495084864826752
"168","61286110552960",0.0379273824400373
"169","61286149064288",0.0348159538534383
"170","61286150929792",0.0348159538534383
"171","61286151525760",0.0472981826716529
"172","61286235032672",0.0793021411578113
"173","61286275086688",0.0793021411578113
"174","61286275393984",0.0379273824400373
"175","61286316996896",0.126043911431391
"176","61286317291776",0.0499055995953557
